Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_21,Volatility,Target
2024-03-22,HDFCBANK.NS,701.3141208411934,706.0593065998343,699.7323922549797,702.2144775390625,45980326,701.2144775390625,703.8275233677456,698.9572027297247,3.8631727998162657,0
2024-03-26,HDFCBANK.NS,694.5978614753975,699.8297331586394,692.1401341445468,693.7218627929688,56844290,692.7218627929688,701.738263811384,699.0927763439361,4.842368357196703,1
2024-03-27,HDFCBANK.NS,692.8214782766382,704.6965622791422,691.7020773602309,701.1680908203125,62168668,700.1680908203125,700.9074096679688,699.558599562872,4.255693717493917,1
2024-03-28,HDFCBANK.NS,701.1681292352769,710.8045307526719,701.1681292352769,704.6723022460938,55592142,703.6723022460938,701.0360369001116,700.1518932524182,4.368806168625636,1
2024-04-01,HDFCBANK.NS,709.5878149173326,717.2774734382766,708.4197572494843,715.67138671875,25199570,714.67138671875,702.5065220424107,701.3187779017857,7.0086068453356205,1
2024-04-02,HDFCBANK.NS,713.0676337207477,727.5221766350272,712.1429189199621,720.367919921875,41225446,719.367919921875,705.9202706473214,702.9584466843378,9.089901674130699,1
2024-04-03,HDFCBANK.NS,716.450076374618,727.9115494819865,716.109420115624,721.414306640625,45584386,720.414306640625,708.4614780970982,704.7869960239956,10.687644996454859,1
2024-04-04,HDFCBANK.NS,731.9753490842609,744.62917825726,731.9753490842609,743.4611206054688,88935066,742.4611206054688,714.3538556780134,707.0315435500372,16.473532804020014,1
2024-04-05,HDFCBANK.NS,749.0093625181328,756.5529915753328,744.7022055513205,754.1439208984375,59055902,753.1439208984375,722.985578264509,709.7396036783854,19.426302678055134,0
2024-04-08,HDFCBANK.NS,756.7720051664586,757.8914061879058,750.2504634550537,752.7081909179688,20482940,751.7081909179688,730.3484497070312,712.190418061756,19.54582320195626,1
2024-04-09,HDFCBANK.NS,756.7233110790663,756.7233110790663,749.6420692068525,753.6572265625,21884494,752.6572265625,737.3462960379464,714.6458653041294,17.480850403691466,0
2024-04-10,HDFCBANK.NS,754.3142814277871,754.3142814277871,746.0649220391629,747.7196655273438,27807400,746.7196655273438,741.9246215820312,716.7374558221726,14.857985687122204,0
2024-04-12,HDFCBANK.NS,740.2490112702176,744.5561681914903,736.5745101656407,739.2512817382812,41084208,738.2512817382812,744.6222446986607,718.8499029250372,11.662429693764558,0
2024-04-15,HDFCBANK.NS,728.8361984614614,734.8954117012732,726.1594270943376,727.4490966796875,23415248,726.4490966796875,745.484357561384,719.6645188104538,9.722650119107245,1
2024-04-16,HDFCBANK.NS,723.7016987771374,736.3068713842836,721.3899415012858,734.5304565429688,20744886,733.5304565429688,744.2085484095982,720.796642485119,10.580486668315595,0
2024-04-18,HDFCBANK.NS,734.7980983246009,739.2025682918519,725.6727413912242,727.4490966796875,34234884,726.4490966796875,740.395002092634,721.706281389509,11.19557826438742,1
2024-04-19,HDFCBANK.NS,723.4827148610226,747.0382572891224,720.4165709168466,745.2619018554688,34576434,744.2619018554688,739.3312465122768,723.529035295759,10.134075346358827,0
2024-04-22,HDFCBANK.NS,757.9643557818745,757.9643557818745,734.0680986992392,735.9661254882812,42298438,734.9661254882812,736.8039463588169,725.0620930989584,7.932806474813035,0
2024-04-23,HDFCBANK.NS,742.8284760660457,742.9257894510552,731.6103458842442,733.7274169921875,26827060,732.7274169921875,734.8050537109375,726.4120657784598,6.323496088061029,1
2024-04-24,HDFCBANK.NS,737.3288649584306,740.613993564681,734.4331086916868,735.7227783203125,22441580,734.7227783203125,734.3009817940848,728.2811657133557,6.0444778098184795,0
2024-04-25,HDFCBANK.NS,733.0704121681982,739.616311752735,733.0704121681982,735.260498046875,35445204,734.260498046875,735.4168962751116,729.7875773111979,5.2356113599728635,0
2024-04-26,HDFCBANK.NS,739.6650141563123,743.6558134751455,732.729742335618,734.7981567382812,24854694,733.7981567382812,735.4551391601562,731.3391810825893,5.229030876812991,1
2024-04-29,HDFCBANK.NS,737.3289207914913,746.7949349875348,733.216449914726,744.3858642578125,36093350,743.3858642578125,737.8746773856027,733.7517525809152,4.808647790943749,0
2024-04-30,HDFCBANK.NS,744.2398024289921,749.2526892649995,737.2802320622603,739.8109741210938,52307382,738.8109741210938,737.0959734235491,735.5918898809524,3.7343464872302747,1
2024-05-02,HDFCBANK.NS,740.7357142083232,748.0360004850149,739.9326708359107,745.7242431640625,33475006,744.7242431640625,738.489990234375,737.5467442103794,4.88602709087068,0
2024-05-03,HDFCBANK.NS,746.2108990812835,749.7880273318675,733.5327119903678,739.567626953125,31865242,738.567626953125,739.3243059430804,738.6846604120163,4.4129767446739425,1
2024-05-06,HDFCBANK.NS,740.7357053714223,746.819277196089,738.3752913854279,741.0520629882812,28793396,740.0520629882812,740.0856323242188,739.6696196056548,4.139303497642472,0
2024-05-07,HDFCBANK.NS,740.7113274497933,741.7334150168236,732.0483570497901,733.021728515625,28480602,732.021728515625,739.7658081054688,740.2223539806548,4.6314829191081,0
2024-05-08,HDFCBANK.NS,728.0574791574124,728.5441648774708,720.465193806477,721.5845947265625,41687862,720.5845947265625,737.878156389509,739.1806146530878,8.262769521554176,0
2024-05-09,HDFCBANK.NS,717.83709973452,723.5800151607533,703.4069152466064,704.4776000976562,46281278,703.4776000976562,732.1769757952009,736.8155517578125,14.464685955350555,1
2024-05-10,HDFCBANK.NS,709.9042861034679,716.2929072582592,703.8856637079383,709.3616333007812,27276608,708.3616333007812,727.8270699637277,734.7514299665179,16.254091773153426,1
2024-05-13,HDFCBANK.NS,706.4509373389452,720.1655815796556,705.6122976051453,717.9208984375,27047202,716.9208984375,723.8551635742188,733.0497000558036,14.448553211282675,1
2024-05-14,HDFCBANK.NS,716.4408878596623,722.9775322143812,715.4789152317669,720.7328491210938,25665142,719.7328491210938,721.1644810267857,731.7646135602679,12.680385598164671,0
